"JasminePlant_CardDescription","Aromatyczna roślina, którą można wykorzystać do dekoracji albo zaparzenia uspokajającej herbatki."
"JasminePlant_DismantleActions[0].ActionName","Zbierz kwiaty"
"KavaPlant_CardName","Pieprz metystynowy"
"KavaPlant_CardDescription","Mogę zebrać jego korzeń i przygotować kojący napar poprawiający nastrój oraz łagodzący ból i gorączkę."
"KavaPlant_DismantleActions[0].ActionName","Zbierz korzenie"
"KavaPlant_DismantleActions[0].ActionLog.LogText","Zebrano korzenie pieprzu metystynowego."
"LargeTree_CardName","Duże drzewo"
"LargeTree_CardDescription","Lekkie, miękkie drewno. Dobry budulec."
"LargeTree_Progress.OnZero.ActionDescription","Drzewo powalone!"
"LargeTree_Progress.OnFull.ActionDescription","Drzewo powalone!"
"LargeTree_CardInteractions[0].ActionName","Zetnij drzewo"
"LargeTree_CardInteractions[1].ActionName","Zetnij drzewo"
"LargeTreeFelled_CardName","Powalone duże drzewo"
"LargeTreeFelled_CardDescription","Teraz trzeba je tylko oczyścić z gałęzi."
"LargeTreeFelled_CardInteractions[0].ActionName","Oczyść kłodę z gałęzi"
"LargeTreeFelled_CardInteractions[1].ActionName","Oczyść kłodę z gałęzi"
"Lemongrass_CardName","Trawa cytrynowa"
"Lemongrass_CardDescription","Jadalna roślina."
"Lemongrass_DismantleActions[0].ActionName","Zbierz"
"MagicMushroomsPlant_CardName","Grzybki halucynki"
"MagicMushroomsPlant_CardDescription","Jadalna roślina."
"MagicMushroomsPlant_DismantleActions[0].ActionName","Zbierz"
"MangoTree_CardName","Mangowiec"
"MangoTree_CardDescription","Można tu zebrać mango."
"MangoTree_FuelCapacity.CardStatName","Dojrzewanie mango"
"MangoTree_FuelCapacity.OnFull.ActionDescription","Mangowiec znów ma owoce!"
"MangoTree_DismantleActions[0].ActionName","Zbierz"
"MangoTreeCleared_CardName","Ogołocony mangowiec"
"MangoTreeCleared_CardDescription","Mango odrośnie z czasem."
"MangoTreeCleared_FuelCapacity.CardStatName","Dojrzewanie mango"
"MangoTreeCleared_FuelCapacity.OnFull.ActionDescription","Mangowiec znów ma owoce!"
"MangoTreeCleared_Progress.CardStatName","Postęp ścinania"
"MangoTreeCleared_Progress.OnZero.ActionDescription","Drzewo powalone!"
"MangoTreeCleared_CardInteractions[0].ActionName","Zetnij drzewo"
"MangoTreeCleared_CardInteractions[1].ActionName","Zetnij drzewo"
"NipaPalm_CardName","Palma nipa"
"NipaPalm_CardDescription","Można z niej zebrać owoce, a z jej soku zrobić cukier lub wino."
"NipaPalm_CardInteractions[0].ActionName","Zbierz owoce nipa"
"NipaPalm_CardInteractions[0].ActionLog.LogText","Zebrano trochę owoców nipa."
"NipaSapStation_CardName","Palma nipa"
"NipaSapStation_CardDescription","Można tu podstawić naczynie, aby napełniło się sokiem."
"NipaSapStation_CookingRecipes[0].ActionName","Napraw"
"NipaSapStation_CookingRecipes[1].ActionName","Sok palmowy"
"PalmBush_CardName","Krzew palmowy"
"PalmBush_CardDescription","Można z niego zebrać liście palmowe."
"PalmBush_DismantleActions[0].ActionName","Zbierz"
"PalmBush_DismantleActions[0].ActionLog.LogText","Zebrano papryczki chili."
"PalmTree_CardName","Drzewo palmowe"
"PalmTree_CardDescription","Jeśli dam radę się na nią wspiąć, można z niej zebrać kokosy."
"PalmTree_Progress.OnZero.ActionDescription","Drzewo powalone!"
"PalmTree_Progress.OnFull.ActionDescription","Ścięto drzewo"
"PalmTree_CardInteractions[0].ActionName","Zetnij"
"PalmTree_CardInteractions[1].ActionName","Zetnij"
"PalmTree_CardInteractions[2].ActionName","Rzuć w kokos"
"PalmTree_CardInteractions[2].ProducedCards[0].CollectionMessages[0]","Pudło!"
"PalmTree_CardInteractions[2].ProducedCards[1].CollectionMessages[0]","Mam ją!"
"PalmTree_OnStatsChangeActions[0].ActionName","Ogołocono"
"PalmTree_DismantleActions[0].ActionName","Wspinaj się"
"PalmTree_DismantleActions[1].ActionName","Trenuj wspinaczkę"
"PalmTreeCleared_CardName","Ogołocona palma"
"PalmTreeCleared_CardDescription","Na tej palmie nie ma już kokosów. Odrosną z czasem."
"PalmTreeCleared_FuelCapacity.CardStatName","Dojrzewanie kokosów"
"PalmTreeCleared_FuelCapacity.OnFull.ActionDescription","Palma znów ma kokosy!"
"PalmTreeCleared_Progress.CardStatName","Postęp ścinania"
"PalmTreeCleared_Progress.OnZero.ActionDescription","Drzewo powalone!"
"PalmTreeCleared_CardInteractions[0].ActionName","Zetnij"
"PalmTreeCleared_CardInteractions[1].ActionName","Zetnij"
"PalmTreeCleared_DismantleActions[0].ActionName","Trenuj wspinaczkę"
"PalmTreeFelled_CardName","Powalona palma"
"PalmTreeFelled_CardInteractions[0].ActionName","Oczyść"
"PalmTreeFelled_CardInteractions[1].ActionName","Oczyść"
"PalmTreeNew_CardName","Drzewo palmowe"
"PalmTreeNew_CardDescription","Jeśli dam radę się na nią wspiąć, można z niej zebrać kokosy."
"PalmTreeNew_UsageDurability.CardStatName","Kokosy"
"PalmTreeNew_FuelCapacity.CardStatName","Dojrzewanie kokosów"
"PalmTreeNew_FuelCapacity.OnFull.ActionDescription","Palma znów ma kokosy!"
"PalmTreeNew_Progress.OnZero.ActionDescription","Drzewo powalone!"
"PalmTreeNew_Progress.OnFull.ActionDescription","Ścięto drzewo"
"PalmTreeNew_SpecialDurability1.CardStatName","Dojrzewanie kokosów"
"PalmTreeNew_SpecialDurability1.OnFull.ActionDescription","Na palmie dojrzały nowe kokosy!"
"PalmTreeNew_CardInteractions[0].ActionName","Zetnij"
"PalmTreeNew_CardInteractions[1].ActionName","Zetnij"
"PalmTreeNew_CardInteractions[2].ActionName","Rzuć kamieniem"
"PalmTreeNew_OnStatsChangeActions[0].ActionName","Ogołocono"
"PalmTreeNew_DismantleActions[0].ActionName","Wspinaj się"
"PalmTreeNew_DismantleActions[1].ActionName","Trenuj wspinaczkę"
"PalmTreeNewMultiEventOld_CardName","Drzewo palmowe"
"PalmTreeNewMultiEventOld_CardDescription","Jeśli dam radę się na nią wspiąć, można z niej zebrać kokosy."
"PalmTreeNewMultiEventOld_UsageDurability.CardStatName","Kokosy"
"PalmTreeNewMultiEventOld_FuelCapacity.CardStatName","Dojrzewanie kokosów"
"PalmTreeNewMultiEventOld_FuelCapacity.OnFull.ActionDescription","Palma znów ma kokosy!"
"PalmTreeNewMultiEventOld_Progress.OnZero.ActionDescription","Drzewo powalone!"
"PalmTreeNewMultiEventOld_Progress.OnFull.ActionDescription","Ścięto drzewo"
"PalmTreeNewMultiEventOld_SpecialDurability1.CardStatName","Dojrzewanie kokosów"
"PalmTreeNewMultiEventOld_SpecialDurability1.OnFull.ActionDescription","Na palmie dojrzały nowe kokosy!"
"PalmTreeNewMultiEventOld_CardInteractions[0].ActionName","Zetnij"
"PalmTreeNewMultiEventOld_CardInteractions[1].ActionName","Zetnij"
"PalmTreeNewMultiEventOld_OnStatsChangeActions[0].ActionName","Ogołocono"
"PalmTreeNewMultiEventOld_DismantleActions[0].ActionName","Wspinaj się"
"PalmTreeNewMultiEventOld_DismantleActions[1].ActionName","Wspinaj się"
"PalmTreeNewMultiEventOld_DismantleActions[2].ActionName","Wspinaj się"
"PalmTreeNewMultiEventOld_DismantleActions[3].ActionName","Wspinaj się"
"PalmTreeNewMultiEventOld_DismantleActions[4].ActionName","Trenuj wspinaczkę"
"PalmTreeSapStation_CardName","Zbieracz soku"
"PalmTreeSapStation_CardDescription","Można stąd zebrać sok palmowy, by zrobić z niego cukier lub wino."
"PalmTreeSapStation_CardInteractions[0].ActionName","Zetnij"
"PalmTreeSapStation_CardInteractions[1].ActionName","Zetnij"
"PalmTreeSapStation_DismantleActions[0].ActionName","Wspinaj się"
"PalmTreeSapStation_DismantleActions[1].ActionName","Trenuj wspinaczkę"
"PalmTreeSapStation_InventorySlotsText","Gliniana waza"
"PalmTreeSapStation_CookingRecipes[0].ActionName","Sok palmowy"
"PalmTreeSapStation_CookingRecipes[1].ActionName","Napraw"
"PalmTreeSapStationEmpty_CardName","Pusty łapacz soku"
"PalmTreeSapStationEmpty_CardDescription","Ta palma jest już ogołocona, najlepiej ją ściąć, żeby odzyskać moje rzeczy."
"PalmTreeSapStationEmpty_CardInteractions[0].ActionName","Zetnij"
"PalmTreeSapStationEmpty_CardInteractions[1].ActionName","Zetnij"
"PalmTreeSapStationEmpty_DismantleActions[0].ActionName","Wspinaj się"
"PalmTreeSapStationEmpty_DismantleActions[1].ActionName","Trenuj wspinaczkę"
"PalmTree_IH_CardName","Drzewo palmowe"
"PalmTree_IH_CardDescription","Można z niej zebrać kokosy albo ściąć na drewno."
"PalmTree_IH_CardInteractions[0].ActionName","Zetnij"
"PalmTree_IH_CardInteractions[1].ActionName","Zetnij"
"PalmTree_IH_OnStatsChangeActions[0].ActionName","Ogołocono"
"PalmTree_IH_DismantleActions[0].ActionName","Wspinaj się"
"PalmTree_Unique_CardName","Drzewo palmowe"
"PalmTree_Unique_CardDescription","Można z niej zebrać kokosy albo ściąć na drewno."
"PalmTree_Unique_CardInteractions[0].ActionName","Wspinaj się po kokosy"
"PalmTree_Unique_CardInteractions[1].ActionName","Wspinaj się po kokosy"
"PalmTree_Unique_CardInteractions[2].ActionName","Wspinaj się po kokosy"
"PalmTree_Unique_CardInteractions[3].ActionName","Zetnij"
"PalmTree_Unique_CardInteractions[4].ActionName","Zetnij"
"PalmTree_Unique_DismantleActions[0].ActionName","Wspinaj się po kokosy"
"PuffballsPlant_CardName","Purchawki"
"PuffballsPlant_CardDescription","Jadalny grzyb."
"PuffballsPlant_DismantleActions[0].ActionName","Zbierz"
"RicePlant_CardName","Ryż"
"RicePlant_CardDescription","Trzeba ściąć łodygi i je wymłócić, aby uzyskać ryż."
"RicePlant_CardInteractions[0].ActionName","Zbierz"
"SagoPalm_CardName","Sagowiec"
"SagoPalm_CardDescription","Z pnia tego drzewa mogę zrobić mąkę. Wystarczy je ściąć i namoczyć jego trociny."
"SagoPalm_CardInteractions[0].ActionName","Zetnij drzewo"
"SagoPalm_CardInteractions[0].ActionLog.LogText","Ścięto sagowiec."
"SagoPalm_CardInteractions[1].ActionName","Zetnij drzewo"
"SagoPalmFelled_CardName","Powalony sagowiec"
"SagoPalmFelled_CardDescription","Trzeba rozrąbać jego pień, aby pozyskać z niego trociny."
"SagoPalmFelled_CardInteractions[0].ActionName","Rozrąb pień"
"SagoPalmFelled_CardInteractions[1].ActionName","Rozrąb pień"
"SagoSplitLog_CardName","Przepołowiony pień sagowca"
"SagoSplitLog_CardDescription","Trzeba teraz z niego wydłubać miazgę."
"SagoSplitLog_CardInteractions[0].ActionName","Wydłub trociny"
"SnakegrassPatch_CardName","Kępa trawy wężowej"
"SnakegrassPatch_CardDescription","Można z niej pozyskać włókna na sznurki."
"SnakegrassPatch_DismantleActions[0].ActionName","Zbierz"
"SnakegrassPatch_DismantleActions[0].ActionLog.LogText","Zebrano wetiwerię."
"SpiderLily_CardName","Lilia pajęcza"
"SpiderLily_CardDescription","Można zebrać jej liście, mają właściwości antybiotyczne."
"SpiderLily_DismantleActions[0].ActionName","Zbierz liście"
"SpiderLily_DismantleActions[0].ActionLog.LogText","Zebrano liście lilii pajęczej."
"TropicalAlmondTree_CardName","Migdałowiec"
"TropicalAlmondTree_CardDescription","Można stąd zebrać migdały tropikalne."
"TropicalAlmondTree_FuelCapacity.CardStatName","Dojrzewanie migdałów"
"TropicalAlmondTree_FuelCapacity.OnFull.ActionDescription","Drzewo znów ma migdały!"
"TropicalAlmondTree_DismantleActions[0].ActionName","Zbierz migdały tropikalne"
"TropicalAlmondTreeCleared_CardName","Ogołocony migdałowiec"
"TropicalAlmondTreeCleared_CardDescription","Migdały odrosną z czasem."
"TropicalAlmondTreeCleared_FuelCapacity.CardStatName","Dojrzewanie migdałów"
"TropicalAlmondTreeCleared_FuelCapacity.OnFull.ActionDescription","Drzewo znów ma migdały!"
"TropicalAlmondTreeCleared_Progress.CardStatName","Postęp ścinania"
"TropicalAlmondTreeCleared_Progress.OnZero.ActionDescription","Drzewo powalone!"
"TropicalAlmondTreeCleared_CardInteractions[0].ActionName","Zetnij drzewo"
"TropicalAlmondTreeCleared_CardInteractions[1].ActionName","Zetnij drzewo"
"TropicalAlmondTreeFelled_CardName","Powalony migdałowiec"
"TropicalAlmondTreeFelled_CardInteractions[0].ActionName","Oczyść gałęzie"
"TropicalAlmondTreeFelled_CardInteractions[1].ActionName","Oczyść gałęzie"
"WeevilLily_CardName","Liliowiec"
"WeevilLily_CardDescription","Jego liście nadają się na bandaże."
"WeevilLily_DismantleActions[0].ActionName","Zbierz liście"
"WeevilLily_DismantleActions[0].ActionLog.LogText","Zebrano liście na bandaże."
"YamPlant_CardName","Dziki pochrzyn"
"YamPlant_CardDescription","Trzeba wykopać jego bulwy. Poszłoby łatwiej z odpowiednimi narzędziami."
"YamPlant_CardInteractions[0].ActionName","Wykop bulwy"
"YamPlant_DismantleActions[0].ActionName","Wykop bulwy"
"YamPlant_DismantleActions[0].ActionLog.LogText","Zebrano bulwy dzikiego pochrzynu."
"RaftEntrance_CardName","Tratwa"
"RaftEntrance_CardDescription","Tratwa gotowa. Trzeba ją teraz tylko odpowiednio zaopatrzyć przed wypłynięciem."
"RaftEntrance_UsageDurability.OnFull.ActionName","Budowa ukończona"
"RaftEntrance_DismantleActions[0].ActionName","Wejdź na tratwę"
"RaftEntrance_DismantleActions[0].FadeMessage","Wchodzenie na tratwę..."
"RaftEntranceAtoll_CardName","Tratwa"
"RaftEntranceAtoll_CardDescription","Tratwa gotowa. Trzeba ją teraz tylko odpowiednio zaopatrzyć przed wypłynięciem."
"RaftEntranceAtoll_UsageDurability.OnFull.ActionName","Budowa ukończona"
"RaftEntranceAtoll_DismantleActions[0].ActionName","Wejdź na tratwę"
"RaftEntranceAtoll_DismantleActions[0].FadeMessage","Wchodzenie na tratwę..."
"RaftExit_CardName","Zejdź z tratwy"
"RaftExit_CardDescription","Tratwa jest wciąż na lądzie. Mogę wrócić na brzeg w każdej chwili."
"RaftExit_DismantleActions[0].ActionName","Zejdź z tratwy"
"RaftExitAtoll_CardName","Zejdź z tratwy"
"RaftExitAtoll_CardDescription","Tratwa jest wciąż na lądzie. Mogę wrócić na brzeg w każdej chwili."
"RaftExitAtoll_DismantleActions[0].ActionName","Zejdź z tratwy"
"RaftShelter_CardName","Schronienie"
"RaftShelter_CardDescription","Chroni przed słońcem i pogodą."
"RaftShelter_UsageDurability.OnZero.ActionDescription","Fale zmyły schronienie z pokładu!"
"RaftShelter_UsageDurability.OnZero.ActionLog.LogText","Przepadła skrzynia na zapasy!"
"RaftShelter_DismantleActions[0].ActionName","Drzemaj"
"RaftShelter_DismantleActions[0].StatInterruptions[1].Notification","Za bardzo chce mi się pić, żeby usnąć..."
"RaftShelter_DismantleActions[0].StatInterruptions[2].Notification","Jest mi zbyt gorąco, żeby usnąć..."
"RaftShelter_DismantleActions[0].StatInterruptions[3].Notification","Tracę za dużo krwi..."
"RaftShelter_DismantleActions[0].StatInterruptions[4].Notification","Nie czuję się zbyt dobrze..."
"RaftShelter_DismantleActions[0].StatInterruptions[5].Notification","Nie czuję się zbyt dobrze..."
"RaftShelter_DismantleActions[0].FadeMessage","Drzemka..."
"RaftShelter_DismantleActions[1].ActionName","Śpij"
"RaftShelter_DismantleActions[1].StatInterruptions[1].Notification","Za bardzo chce mi się pić, żeby usnąć..."
"RaftShelter_DismantleActions[1].StatInterruptions[2].Notification","Jest mi zbyt gorąco, żeby usnąć..."
"RaftShelter_DismantleActions[1].StatInterruptions[3].Notification","Tracę za dużo krwi..."
"RaftShelter_DismantleActions[1].StatInterruptions[4].Notification","Nie czuję się zbyt dobrze..."
"RaftShelter_DismantleActions[1].StatInterruptions[5].Notification","Nie czuję się zbyt dobrze..."
"RaftShelter_DismantleActions[1].FadeMessage","Spanie..."
"SailDown_Raft_CardName","Opuszczony żagiel"
"SailDown_Raft_CardDescription","Warto go podnieść z powrotem przy sprzyjającym wietrze."
"SailDown_Raft_UsageDurability.OnZero.ActionDescription","Żagiel się zawalił."
"SailDown_Raft_UsageDurability.OnZero.ActionLog.LogText","Żagiel został zniszczony."
"SailDown_Raft_CardInteractions[0].ActionName","Napraw żagiel"
"SailDown_Raft_DismantleActions[0].ActionName","Postaw żagiel"
"SailUp_Raft_CardName","Postawiony żagiel"
"SailUp_Raft_CardDescription","Trzeba go opuścić w dół przy niesprzyjającym wietrze, bo inaczej jest ryzyko, że się uszkodzi."
"SailUp_Raft_UsageDurability.OnZero.ActionDescription","Żagiel się zawalił."
"SailUp_Raft_UsageDurability.OnZero.ActionLog.LogText","Żagiel został zniszczony."
"SailUp_Raft_DismantleActions[0].ActionName","Opuść żagiel"
"Start_Raft_CardName","Rozpocznij podróż"
"Start_Raft_CardDescription",""
"Start_Raft_DismantleActions[0].ActionName","Popchnij tratwę do wody"
"Start_Raft_DismantleActions[0].ActionLog.LogText","Zepchnięto tratwę do morza i odpłynięto z wyspy."
"Start_RaftAtoll_CardName","Rozpocznij podróż"
"Start_RaftAtoll_CardDescription","Gdy przyjdzie pora, mogę zepchnąć tratwę do wody i ruszyć dalej."
"Start_RaftAtoll_DismantleActions[0].ActionName","Popchnij tratwę do wody"
"Start_RaftAtoll_DismantleActions[0].ActionLog.LogText","Zepchnięto tratwę do morza i odpłynięto z atolu."
"AlienCrater_CardName","Krater"
"AlienCrater_CardDescription","To spadło z nieba, coś z niego wyrasta."
"AlienCrater_Progress.CardStatName","Wzrost"
"AlienCrater_Progress.OnFull.ActionDescription","Wyrasta Obca Narośl!"
"AlienGrowth_CardName","Kwitnąca Obca Narośl"
"AlienGrowth_CardDescription","Dziwnie pachnie, a na jego powierzchni rosną bulwiaste guzy."
"AlienGrowth_CardInteractions[0].ActionName","Zetnij"
"AlienGrowth_DismantleActions[0].ActionName","Zbierz"
"AlienGrowthCleared_CardName","Obca Narośl"
"AlienGrowthCleared_CardDescription","Dziwnie pachnie, coś z niego wyrasta."
"AlienGrowthCleared_Progress.CardStatName","Obca Narośl"
"AlienGrowthCleared_Progress.OnFull.ActionDescription","Obca Narośl kwitnie!"
"AlienGrowthCleared_CardInteractions[0].ActionName","Zetnij"
"CinchonaTree_CardName","Drzewo chinowca"
"CinchonaTree_CardDescription","Można ściąć z niego korę, jest pomocna w leczeniu malarii."
"CinchonaTree_UsageDurability.OnZero.ActionDescription","Drzewo ogołocone z kory"
"CinchonaTree_CardInteractions[0].ActionName","Zetnij drzewo"
"CinchonaTree_CardInteractions[1].ActionName","Zbierz korę"
"CinchonaTree_CardInteractions[1].RequiredReceivingDurabilities.FailMessage","Brak kory."
"CinchonaTreeCleared_CardName","Ogołocony chinowiec"
"CinchonaTreeCleared_CardDescription","Nie ma już kory."
"CinchonaTreeCleared_UsageDurability.OnZero.ActionDescription","Drzewo ogołocone z kory"
"CinchonaTreeCleared_CardInteractions[0].ActionName","Zetnij drzewo"
"Cistern_CardName","Podziemny zbiornik"
"Cistern_CardDescription","Podziemny zbiornik. Chroni wodę przed wyparowaniem."
"Debris_CardName","Gruz"
"Debris_CardDescription","Warto go uprzątnąć, gdzieś pod nim mogą być przydatne rzeczy."
"Debris_UsageDurability.OnZero.ActionDescription","Gruz uprzątnięty!"
"Debris_CardInteractions[0].ActionName","Oczyść"
"Debris_DismantleActions[0].ActionName","Oczyść"
"FloatingDebris_CardName","Dryfujące szczątki"
"FloatingDebris_CardDescription","Prawdopodobnie mogę tam znaleźć coś przydatnego."
"FloatingDebris_SpoilageTime.CardStatName","Pozostały czas"
"FloatingDebris_SpoilageTime.OnZero.ActionDescription","Dryfujące szczątki są już poza moim zasięgiem!"
"FloatingDebris_UsageDurability.CardStatName","Wyjdź"
"FloatingDebris_UsageDurability.OnZero.ActionDescription","Rekin odpłynął"
"FloatingDebris_Progress.OnFull.ActionDescription","Słychać róg okrętowy!"
"FloatingDebris_DismantleActions[0].ActionName","Zbierz"
"MangoTreeYoung_CardName","Młody mangowiec"
"MangoTreeYoung_CardDescription","Młode drzewo. Jak dojrzeje, będzie można z niego zbierać mango."
"MangoTreeYoung_Progress.CardStatName","Wzrost"
"MangoTreeYoung_Progress.OnFull.ActionDescription","Drzewo mango dojrzało"
"MangoTreeYoung_CardInteractions[0].ActionName","Zetnij drzewo"
"MudDeposit_CardName","Złoże błota"
"MudDeposit_CardDescription","Można stąd nazbierać błota."
"MudDeposit_CardInteractions[0].ActionName","Wykop błoto"
"MudDeposit_DismantleActions[0].ActionName","Wykop błoto"
"PalmTreeYoung_CardName","Młody palmowiec"
"PalmTreeYoung_CardDescription","Młoda palma. Jak dojrzeje, będzie można z niej zbierać kokosy."
"PalmTreeYoung_Progress.OnFull.ActionDescription","Palma dojrzała!"
"PalmTreeYoung_CardInteractions[0].ActionName","Zetnij drzewo"
"PassingShip_CardName","Przepływający statek"
"PassingShip_CardDescription","Przepływający statek! Gdyby tylko udało się zwrócić jego uwagę! Raca albo pochodnia bardzo by w tym pomogły."
"PassingShip_SpoilageTime.CardStatName","Pozostały czas"
"PassingShip_SpoilageTime.OnZero.ActionDescription","Statek odpłynął!"
"PassingShip_UsageDurability.CardStatName","Wyjdź"
"PassingShip_UsageDurability.OnZero.ActionDescription","Rekin odpłynął"
"PassingShip_Progress.OnFull.ActionDescription","Słychać róg okrętowy!"
"PassingShip_CardInteractions[0].ActionName","Machaj racą!"
"PassingShip_CardInteractions[1].ActionName","Machaj pochodnią!"
"PassingShip_CardInteractions[2].ActionName","Daj sygnał!"
"PassingShip_CardInteractions[3].ActionName","Machaj świecą!"
"PassingShip_DismantleActions[0].ActionName","Machaj rękoma i krzycz!"
"Puddle_CardName","Wyschnięta kałuża"
"Puddle_CardDescription","Naturalny zbiornik wody."
"Puddle_FuelCapacity.CardStatName","Ochrona przed komarami"
"Puddle_CardInteractions[0].ActionName","Wykop błoto"
"Puddle_CardInteractions[1].ActionName","Wykop ziemię"
"Puddle_CardInteractions[2].ActionName","Ochrona przed komarami"
"Puddle_DismantleActions[0].ActionName","Wykop błoto"
"Puddle_DismantleActions[1].ActionName","Wykop ziemię"
"RainCatcher_CardName","Łapacz deszczówki"
"RainCatcher_DismantleActions[0].ActionName","Rozbierz na części"
"SeagullNest_CardName","Mewie gniazdo"
"SeagullNest_CardDescription","Widzisz gniazdo. Może warto spróbować się do niego wspiąć - w środku mogą być jajka."
"SeagullNest_OnStatsChangeActions[0].ActionName","Ogołocono"
"SeagullNest_DismantleActions[0].ActionName","Wspinaj się"
"SharkVisitor_CardName","Rekin"
"SharkVisitor_CardDescription","Najwyraźniej śledzi mnie jakiś rekin. Lepiej na razie unikać wody."
"SharkVisitor_SpoilageTime.CardStatName","Licznik"
"SharkVisitor_UsageDurability.CardStatName","Wyjdź"
"SharkVisitor_UsageDurability.OnZero.ActionDescription","Rekin odpłynął"
"SharkVisitor_DismantleActions[0].ActionName","Atakuj włócznią!"
"SmallPalm_CardName","Mała palma"
"SmallPalm_CardDescription","Mała palma. Można ją ściąć dla długiego kija i liści palmowych."
"SmallPalm_CardInteractions[0].ActionName","Zetnij drzewo"
"SmallTree_CardName","Małe drzewo"
"SmallTree_CardDescription","Małe drzewo. Można je ściąć dla długiego kija i liści."
"SmallTree_CardInteractions[0].ActionName","Zetnij drzewo"
"SolarStill_CardName","Destylator słoneczny"
"SolarStill_CardDescription","Trzeba to wypełnić liśćmi palmowymi i podstawić naczynie na wodę."
"SolarStill_CardInteractions[0].ActionName","Dodaj liście"
"SolarStill_DismantleActions[0].ActionName","Rozbierz na części"
"SolarStill_InventorySlotsText","PRZECIĄGNIJ POJEMNIK"
"SolarStill_CookingConditions.CookingPausedNotification","Potrzeba więcej liści."
"SolarStill_CookingRecipes[0].ActionName","Kontynuuj napełnianie"
"SolarStill_CookingRecipes[1].ActionName","Rozpocznij napełnianie"
"TropicalAlmondTreeYoung_CardName","Młody migdałowiec"
"TropicalAlmondTreeYoung_CardDescription","Młode drzewo. Jak dojrzeje, będzie można z niego zbierać migdały."
"TropicalAlmondTreeYoung_Progress.OnFull.ActionDescription","Migdałowiec dojrzał"
"TropicalAlmondTreeYoung_CardInteractions[0].ActionName","Zetnij drzewo"
"WaterFilter_CardName","Filtr do wody"
"WaterFilter_CardDescription","Oczyszcza brudną wodę."
"WaterFilter_CardInteractions[0].ActionName","Napełnij"
"WaterFilter_CardInteractions[1].ActionName","Zburz"
"WaterFilter_InventorySlotsText","PRZECIĄGNIJ POJEMNIK"
"WaterFilter_CookingConditions.CookingPausedNotification","Potrzeba więcej wody."
"WaterFilter_CookingRecipes[0].ActionName","Kontynuuj napełnianie"
"WaterFilter_CookingRecipes[1].ActionName","Rozpocznij napełnianie"
"WaterReservoir_CardName","Zbiornik"
"WaterReservoir_CardDescription","Duży pojemnik na wodę."
"WaterReservoir_FuelCapacity.CardStatName","Ochrona przed komarami"
"WaterReservoir_CardInteractions[0].ActionName","Ochrona przed komarami"
"WaterReservoir_DismantleActions[0].ActionName","Rozpocznij nawadnianie"
"WaterReservoirFull_CardName","Zbiornik"
"WaterReservoirFull_CardDescription","Duży pojemnik na wodę."
"WaterReservoirFull_FuelCapacity.CardStatName","Ochrona przed komarami"
"WaterReservoirFull_SpecialDurability1.OnZero.ActionName","Wymień"
"WaterReservoirFull_CardInteractions[0].ActionName","Ochrona przed komarami"
"WaterReservoirFull_DismantleActions[0].ActionName","Rozpocznij nawadnianie"
"WaterReservoirIrrigating_CardName","Zbiornik (nawadnianie)"
"WaterReservoirIrrigating_CardDescription","Duży pojemnik na wodę."
"WaterReservoirIrrigating_FuelCapacity.CardStatName","Ochrona przed komarami"
"WaterReservoirIrrigating_CardInteractions[0].ActionName","Ochrona przed komarami"
"WaterReservoirIrrigating_DismantleActions[0].ActionName","Zatrzymaj nawadnianie"
"Well_CardName","Studnia"
"Well_CardDescription","Trzeba poczekać, aż się napełni."
"WildJujube_CardName","Krzak jujuby"
"WildJujube_CardDescription","Ma jadalne owoce i mnóstwo liści."
"WildJujube_Progress.CardStatName","Dojrzewanie jujuby"
"WildJujube_Progress.OnFull.ActionDescription","Na krzaku znów dojrzały owoce!"
"WildJujube_CardInteractions[0].ActionName","Zetnij"
"WildJujube_DismantleActions[0].ActionName","Zbierz"
"WildJujubeCleared_CardName","Ogołocony krzak jujuby"
"WildJujubeCleared_CardDescription","Ma dużo liści."
"WildJujubeCleared_Progress.CardStatName","Dojrzewanie jujuby"
"WildJujubeCleared_Progress.OnFull.ActionDescription","Na krzaku znów dojrzały owoce!"
"WildJujubeCleared_CardInteractions[0].ActionName","Zetnij"
"OpenSea_Calm_CardName","Spokojnie"
"OpenSea_Calm_CardDescription","Brak wiatru"
"OpenSea_Favourable_CardName","Sprzyjający wiatr"
"OpenSea_StormBehind_CardName","Burza za plecami"
"OpenSea_StormBehind_CardDescription","Pada deszcz i wieje silny wiatr z tyłu."
"OpenSea_StormBehind_DismantleActions[0].ActionName","Pij deszczówkę"
"OpenSea_StormFront_CardName","Burza z przodu"
"OpenSea_StormFront_CardDescription","Pada deszcz i wieje silny wiatr z naprzeciwka."
"OpenSea_StormFront_DismantleActions[0].ActionName","Pij deszczówkę"
"OpenSea_UnFavourable_CardName","Niesprzyjający wiatr"
"OpenSea_UnFavourable_CardDescription","Niesprzyjający wiatr"
"OpenSea_VeryFavourable_CardName","Bardzo sprzyjający wiatr"
"OpenSea_VeryFavourable_CardDescription","Bardzo sprzyjający wiatr"
"OpenSea_VeryUnFavourable_CardName","Bardzo niesprzyjający wiatr"
"OpenSea_VeryUnFavourable_CardDescription","Bardzo niesprzyjający wiatr"
"TropicalIsland_Clear_CardName","Oczyść"
"TropicalIsland_Clear_CardDescription","Niebo jest czyste i spokojne."
"TropicalIsland_ClearStart_CardName","Oczyść"
